pid,trial,task,numberClicks,clicks,score,FSQ,CA,status,dropoutIndex,condition,conditionType,age,gender,naive,feedback,totalTime,firstBlock,exclusion,RT_attemptsQuiz,MG_attemptsQuiz
89,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
89,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
89,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
89,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
89,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
89,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
89,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,2,1
90,0,mortgage,3,"[8, 2, 5]",0,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,2,mortgage,3,"[0, 3, 6]",0,0.0,0.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,3,mortgage,3,"[1, 4, 7]",0,0.0,0.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,5,mortgage,3,"[1, 4, 7]",0,0.0,0.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
90,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,2,2,instructions,-,-,-,-,-,mortgage,False,1,2
91,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,1,mortgage,3,"[5, 8, 2]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,2,mortgage,3,"[8, 5, 2]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,3,mortgage,3,"[2, 5, 8]",0,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,5,mortgage,3,"[8, 5, 2]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
91,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,6,3,2,instructions,-,-,-,-,-,mortgage,False,0,1
92,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,3,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,4,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,5,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,6,mortgage,3,"[5, 2, 8]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
92,7,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,27,male,False,,13.8,roadtrip,False,2,1
93,0,mortgage,3,"[6, 7, 8]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,1,mortgage,3,"[0, 3, 4]",0,0.0,0.0,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,2,mortgage,3,"[6, 7, 3]",0,0.0,0.0,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,3,mortgage,3,"[0, 3, 4]",0,0.0,0.0,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,4,mortgage,3,"[0, 1, 3]",0,0.0,0.0,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,5,mortgage,3,"[3, 0, 2]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,6,mortgage,3,"[6, 8, 5]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
93,7,mortgage,3,"[2, 3, 5]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,52,male,False,"No, everything was clear, understandable, and enjoyable. Good luck with your study!",58.4,roadtrip,False,1,1
94,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,1,mortgage,3,"[2, 4, 8]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,2,mortgage,3,"[8, 7, 6]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,3,mortgage,3,"[2, 8, 6]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,4,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,5,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,6,mortgage,3,"[2, 5, 3]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
94,7,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,33,male,False,,17.6,roadtrip,False,1,1
95,0,mortgage,3,"[5, 2, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,1,mortgage,3,"[2, 4, 8]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,3,mortgage,3,"[2, 1, 0]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,4,mortgage,3,"[8, 5, 4]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,5,mortgage,3,"[5, 2, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,6,mortgage,3,"[8, 5, 7]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
95,7,mortgage,3,"[8, 5, 2]",0,1.0,1.0,3,5,3,instructions,29,female,False,,15.1,roadtrip,False,1,1
96,0,mortgage,3,"[5, 6, 2]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,1,mortgage,3,"[5, 0, 8]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,2,mortgage,3,"[2, 3, 8]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,3,mortgage,3,"[0, 5, 3]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,4,mortgage,3,"[2, 4, 8]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,5,mortgage,3,"[5, 8, 2]",1,1.0,1.0,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
96,7,mortgage,3,"[2, 8, 6]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,female,False,,30.2,roadtrip,False,1,1
97,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,2,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,4,mortgage,3,"[8, 2, 5]",0,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,5,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
97,7,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,53,female,False,,30.3,roadtrip,False,1,1
98,0,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,1,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
98,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,37,female,False,,13.4,roadtrip,False,1,1
99,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,2,mortgage,3,"[2, 8, 5]",0,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
99,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,36,male,False,fun game,17.4,roadtrip,False,1,1
100,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
100,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,32,male,False,,15.1,roadtrip,False,1,1
101,0,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,4,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
101,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,50,female,False,no,20.9,roadtrip,False,2,1
102,0,mortgage,3,"[1, 5, 7]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,2,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,5,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,6,mortgage,3,"[0, 4, 8]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
102,7,mortgage,3,"[3, 1, 8]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,41,female,False,,13.8,roadtrip,False,1,1
103,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
103,7,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,29,female,False,,10.2,roadtrip,False,2,1
104,0,mortgage,3,"[2, 8, 5]",1,1.0,1.0,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,1,mortgage,3,"[1, 5, 7]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,2,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,4,mortgage,3,"[1, 5, 8]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,6,mortgage,3,"[1, 4, 7]",0,0.0,0.0,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
104,7,mortgage,3,"[1, 2, 5]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,27,female,False,,26.3,roadtrip,False,2,1
105,0,mortgage,3,"[2, 8, 0]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,1,mortgage,3,"[2, 5, 0]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,2,mortgage,3,"[2, 8, 5]",1,1.0,1.0,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,3,mortgage,3,"[2, 8, 5]",0,1.0,1.0,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,4,mortgage,3,"[2, 8, 5]",1,1.0,1.0,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,5,mortgage,3,"[2, 8, 3]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,6,mortgage,3,"[2, 8, 3]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
105,7,mortgage,3,"[2, 5, 3]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,,9.6,roadtrip,False,1,1
106,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
106,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,55,female,False,,16.8,roadtrip,False,3,1
107,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,1,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,2,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,3,mortgage,3,"[2, 1, 0]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,4,mortgage,3,"[5, 8, 2]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,5,mortgage,3,"[5, 2, 8]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
107,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,40,male,False,,16.4,roadtrip,False,1,1
108,0,mortgage,3,"[5, 1, 8]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,1,mortgage,2,"[2, 4]",1,0.5,0.4,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,2,mortgage,3,"[2, 5, 7]",0,0.6666666666666666,0.6666666666666666,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,3,mortgage,2,"[2, 8]",1,1.0,0.6666666666666666,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,4,mortgage,3,"[2, 4, 6]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,6,mortgage,3,"[0, 3, 6]",0,0.0,0.0,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
108,7,mortgage,3,"[3, 0, 6]",0,0.0,0.0,3,5,3,instructions,26,female,False,"I had trouble with the second game because I'm too poor to ever own a house, and I don't understand interest rates or mortgage.",13.3,roadtrip,False,1,1
109,0,mortgage,3,"[5, 1, 6]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,1,mortgage,3,"[5, 2, 8]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,4,mortgage,3,"[5, 8, 2]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
109,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,41,male,False,,10.3,roadtrip,False,1,1
110,0,mortgage,3,"[5, 1, 7]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,1,mortgage,3,"[8, 7, 4]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,2,mortgage,3,"[6, 7, 8]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,3,mortgage,3,"[5, 2, 4]",1,0.6666666666666666,0.6666666666666666,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,4,mortgage,3,"[5, 4, 3]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,5,mortgage,0,[],0,0.0,0.0,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,6,mortgage,3,"[6, 7, 8]",0,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
110,7,mortgage,3,"[0, 1, 2]",1,0.3333333333333333,0.3333333333333333,3,5,3,instructions,33,female,False,thanks,14.1,roadtrip,False,1,1
111,0,mortgage,3,"[2, 5, 8]",0,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,1,mortgage,3,"[8, 5, 2]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
111,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,35,female,False,,14.9,roadtrip,False,2,1
112,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
112,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,65,female,False,,29.5,roadtrip,False,1,1
113,0,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,1,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,2,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,3,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,4,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,5,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,6,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
113,7,mortgage,3,"[2, 5, 8]",1,1.0,1.0,3,5,3,instructions,30,other,False,,12.7,roadtrip,False,1,1
